city_name,北京市,天津市,河北,山西,内蒙古,辽宁,吉林,黑龙江,上海市,江苏,浙江,安徽,福建,江西,山东,河南,湖北,湖南,广东,广西,海南,重庆市,四川,贵州,云南,西藏,陕西,甘肃,青海,宁夏,新疆,石家庄市,唐山市,秦皇岛市,邯郸市,邢台市,保定市,张家口市,承德市,沧州市,廊坊市,衡水市,太原市,大同市,阳泉市,长治市,晋城市,朔州市,晋中市,运城市,忻州市,临汾市,吕梁市,呼和浩特市,包头市,乌海市,赤峰市,通辽市,鄂尔多斯市,呼伦贝尔市,巴彦淖尔市,乌兰察布市,兴安盟,锡林郭勒盟,阿拉善盟,沈阳市,大连市,鞍山市,抚顺市,本溪市,丹东市,锦州市,营口市,阜新市,辽阳市,盘锦市,铁岭市,朝阳市,葫芦岛市,长春市,吉林市,四平市,辽源市,通化市,白山市,松原市,白城市,延边朝鲜族自治州,哈尔滨市,齐齐哈尔市,鸡西市,鹤岗市,双鸭山市,大庆市,伊春市,佳木斯市,七台河市,牡丹江市,黑河市,绥化市,大兴安岭地区,南京市,无锡市,徐州市,常州市,苏州市,南通市,连云港市,淮安市,盐城市,扬州市,镇江市,泰州市,宿迁市,杭州市,宁波市,温州市,嘉兴市,湖州市,绍兴市,金华市,衢州市,舟山市,台州市,丽水市,合肥市,芜湖市,蚌埠市,淮南市,马鞍山市,淮北市,铜陵市,安庆市,黄山市,滁州市,阜阳市,宿州市,六安市,亳州市,池州市,宣城市,福州市,厦门市,莆田市,三明市,泉州市,漳州市,南平市,龙岩市,宁德市,南昌市,景德镇市,萍乡市,九江市,新余市,鹰潭市,赣州市,吉安市,宜春市,抚州市,上饶市,济南市,青岛市,淄博市,枣庄市,东营市,烟台市,潍坊市,济宁市,泰安市,威海市,日照市,莱芜市,临沂市,德州市,聊城市,滨州市,菏泽市,郑州市,开封市,洛阳市,平顶山市,安阳市,鹤壁市,新乡市,焦作市,濮阳市,许昌市,漯河市,三门峡市,南阳市,商丘市,信阳市,周口市,驻马店市,省直辖县级行政区划,武汉市,黄石市,十堰市,宜昌市,襄阳市,鄂州市,荆门市,孝感市,荆州市,黄冈市,咸宁市,随州市,恩施土家族苗族自治州,省直辖县级行政区划,长沙市,株洲市,湘潭市,衡阳市,邵阳市,岳阳市,常德市,张家界市,益阳市,郴州市,永州市,怀化市,娄底市,湘西土家族苗族自治州,广州市,韶关市,深圳市,珠海市,汕头市,佛山市,江门市,湛江市,茂名市,肇庆市,惠州市,梅州市,汕尾市,河源市,阳江市,清远市,东莞市,中山市,潮州市,揭阳市,云浮市,南宁市,柳州市,桂林市,梧州市,北海市,防城港市,钦州市,贵港市,玉林市,百色市,贺州市,河池市,来宾市,崇左市,海口市,三亚市,三沙市,省直辖县级行政区划,成都市,自贡市,攀枝花市,泸州市,德阳市,绵阳市,广元市,遂宁市,内江市,乐山市,南充市,眉山市,宜宾市,广安市,达州市,雅安市,巴中市,资阳市,阿坝藏族羌族自治州,甘孜藏族自治州,凉山彝族自治州,贵阳市,六盘水市,遵义市,安顺市,毕节市,铜仁市,黔西南布依族苗族自治州,黔东南苗族侗族自治州,黔南布依族苗族自治州,昆明市,曲靖市,玉溪市,保山市,昭通市,丽江市,普洱市,临沧市,楚雄彝族自治州,红河哈尼族彝族自治州,文山壮族苗族自治州,西双版纳傣族自治州,大理白族自治州,德宏傣族景颇族自治州,怒江傈僳族自治州,迪庆藏族自治州,拉萨市,昌都地区,山南地区,日喀则地区,那曲地区,阿里地区,林芝地区,西安市,铜川市,宝鸡市,咸阳市,渭南市,延安市,汉中市,榆林市,安康市,商洛市,兰州市,嘉峪关市,金昌市,白银市,天水市,武威市,张掖市,平凉市,酒泉市,庆阳市,定西市,陇南市,临夏回族自治州,甘南藏族自治州,西宁市,海东地区,海北藏族自治州,黄南藏族自治州,海南藏族自治州,果洛藏族自治州,玉树藏族自治州,海西蒙古族藏族自治州,银川市,石嘴山市,吴忠市,固原市,中卫市,乌鲁木齐市,克拉玛依市,吐鲁番地区,哈密地区,昌吉回族自治州,博尔塔拉蒙古自治州,巴音郭楞蒙古自治州,阿克苏地区,克孜勒苏柯尔克孜自治州,喀什地区,和田地区,伊犁哈萨克自治州,塔城地区,阿勒泰地区,自治区直辖县级行政区划
北京市,,8.82,27.42,4.98,2.78,5.88,4.13,6.26,0.59,0.66,0.35,2.18,0.66,0.75,4.37,3.87,1.24,2.67,0.27,0.4,2.57,0.87,1.16,0.99,0.57,2.78,3.23,2.45,0.67,2.78,2.78,4.55,5.72,5.25,4.42,3.05,18.37,22.11,19.76,4.07,49.33,4.49,1.12,4.36,2.95,1.78,2.62,1.11,1.17,1.8,0.92,3.45,0.97,1.91,1.97,0.94,3.48,2.56,0.82,2.84,1.19,3.4,0.74,2.28,0.23,1.31,2.92,1.45,1.73,1.58,3.77,2.29,1.19,1.62,0.45,1.11,1.71,2.98,2.68,1.06,1.97,0.63,1.38,1.03,0.51,0.85,0.92,1.93,1.82,2.61,2.88,1.34,1.05,1.24,0.88,2.85,1.52,3.72,0.85,0.52,2.06,0.42,0.11,0.88,0.25,,0.59,0.57,0.27,0.56,0.46,0.17,0.49,0.34,0.33,,0.64,,0.21,,,0.31,0.27,0.27,0.14,0.53,0.86,0.84,0.84,0.77,0.26,0.91,0.53,0.44,1.23,0.57,0.67,1.8,0.59,0.3,0.88,0.25,0.1,0.39,0.32,0.2,0.16,0.39,0.59,0.46,0.29,,0.19,0.37,0.32,0.17,0.28,0.46,0.38,0.39,0.23,1.27,1.08,0.77,0.96,0.58,2.13,1.14,0.71,1.59,2.46,0.7,0.98,0.96,2.58,1.8,0.7,1.8,0.5,0.85,0.86,0.93,1.85,1.72,1.46,0.73,1.27,0.4,0.67,0.73,4.01,1.01,3.04,1.68,1.35,,0.62,,0.3,0.37,0.2,0.08,0.08,0.27,0.23,0.18,0.57,1.06,0.08,,0.26,1.12,0.05,0.45,0.19,0.48,1.11,0.76,0.31,2.12,0.74,1.37,1.81,0.62,0.15,,0.15,0.21,0.11,0.05,0.14,0.15,0.17,0.17,,0.09,0.16,0.13,0.35,0.05,,,0.06,0.11,0.15,0.15,0.16,,,0.58,0.14,0.26,0.07,0.03,,0.11,,0.08,0.05,0.31,1.09,,,0.33,0.11,0.12,0.12,0.15,0.28,0.27,0.15,0.05,0.1,0.11,0.15,0.23,0.17,0.21,0.72,0.19,0.05,,,0.68,0.13,0.4,0.06,,1.11,0.05,0.05,,0.05,0.3,0.07,0.08,0.06,0.03,0.04,0.1,0.03,0.02,0.07,,,0.18,0.07,,,0.65,,,,,,,1.02,0.84,3.45,0.51,2.92,0.92,2.18,0.61,2.64,2.85,0.45,0.36,0.97,0.13,2.2,0.15,0.55,0.41,0.05,0.7,0.21,2.01,1.8,,0.4,,,,,,,0.18,0.55,0.44,0.14,,0.38,0.62,0.73,,,0.9,,0.11,0.42,0.3,0.98,1.03,0.42,,0.29,
天津市,5.19,,18.63,3.36,0.92,2.91,1.19,2.02,0.31,0.37,,0.33,0.3,,3.07,0.86,0.71,0.2,,,0.65,0.12,0.23,0.09,0.25,0.92,0.39,0.75,0.42,0.92,0.92,3.92,26.52,5.32,8.79,2.57,3.7,10.68,4.94,21.62,12.3,4.41,0.44,3.59,1.77,2.11,1.0,1.03,1.11,0.63,1.01,1.07,0.72,1.56,1.16,0.41,1.64,0.37,1.08,0.4,1.19,7.29,0.37,0.23,0.57,0.62,0.98,0.35,0.93,1.02,1.02,0.74,1.01,0.33,0.74,1.17,0.93,1.22,2.38,0.28,0.57,0.13,0.81,0.63,,0.3,0.07,0.34,0.69,1.13,0.28,0.67,0.63,0.39,,0.21,,0.35,0.85,0.29,3.09,0.13,,0.44,,,0.24,0.62,0.11,1.06,0.11,0.11,,0.18,,,0.21,,,,,,0.11,0.21,,0.09,,0.16,0.03,0.08,0.06,0.16,0.09,0.17,0.21,0.22,0.08,0.1,0.13,,,0.17,0.07,0.14,0.1,,0.11,,,0.17,0.07,0.24,0.09,,,0.11,,,,,,0.6,0.56,0.61,0.45,1.65,0.78,0.91,0.33,0.49,1.11,0.17,0.52,0.63,2.78,1.23,2.24,0.81,0.23,0.16,0.13,0.24,0.7,0.78,0.44,0.2,0.51,0.18,0.05,0.13,0.33,0.25,0.09,0.27,0.17,,0.58,,,0.07,,,,0.03,,0.05,0.06,0.81,0.05,,0.05,0.13,,,,,0.12,,0.02,,,,0.02,0.04,,,,0.1,,,,0.16,,,,,,,,0.07,,,,,,,,,,0.4,,0.11,,,,0.07,,,,0.14,,,,0.08,,,,0.01,0.06,0.07,,,,0.03,0.09,,0.02,,0.1,0.1,0.05,0.13,0.09,,,0.06,0.06,0.05,0.01,0.05,,,,0.06,0.06,0.08,0.13,0.02,0.13,0.03,0.03,0.17,0.12,,0.13,,0.07,,,0.08,,,,,,,0.12,0.31,0.25,0.04,0.11,0.03,0.11,0.35,0.14,0.08,0.24,,0.12,0.09,0.18,0.23,0.18,0.04,0.15,0.15,0.21,0.87,0.32,,,,,0.27,,,,,0.06,0.25,,0.06,,0.29,,,,0.06,,0.11,0.56,,,0.2,0.14,,,
河北,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
山西,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
内蒙古,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
辽宁,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
吉林,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
黑龙江,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
上海市,0.39,0.33,0.38,0.85,2.07,1.32,1.11,1.56,,12.75,4.84,4.72,1.11,2.91,2.2,3.69,1.01,1.19,0.3,0.56,1.26,0.6,0.97,0.46,0.63,2.07,0.85,2.04,0.49,2.07,2.07,0.17,0.3,0.25,0.51,0.15,0.12,0.09,0.18,0.19,0.08,0.21,0.4,0.04,0.11,0.35,0.25,0.16,0.3,0.56,0.16,0.59,0.14,0.3,0.32,,0.21,0.08,0.06,0.2,0.09,0.06,0.18,0.15,0.34,0.43,1.08,0.26,0.28,0.34,0.4,0.32,0.14,0.61,0.06,0.21,0.12,0.17,0.44,0.29,0.55,0.1,0.08,0.23,1.02,0.12,0.23,1.13,0.52,0.74,1.15,,0.42,0.3,0.44,0.35,0.3,0.56,0.68,0.06,1.03,1.89,3.11,2.02,2.86,11.01,14.85,2.31,2.4,7.37,2.47,2.31,3.65,4.01,1.76,1.52,3.83,12.01,2.17,1.99,0.88,2.56,30.67,2.6,1.43,1.26,1.79,1.91,2.38,1.33,1.66,1.55,2.46,2.29,1.64,1.75,0.93,1.78,1.46,0.99,2.5,0.48,0.15,0.5,0.46,0.34,0.22,0.89,0.43,1.48,0.79,0.58,0.63,1.28,0.97,2.4,1.56,0.36,0.49,2.46,1.96,0.27,0.42,0.36,1.74,0.11,0.88,0.41,0.43,0.54,0.4,0.3,0.19,2.83,0.27,0.31,0.15,1.1,0.56,1.63,2.04,1.81,1.38,1.95,1.68,1.06,0.44,1.12,0.53,1.23,1.09,2.37,0.89,1.6,0.41,,0.62,0.05,,0.11,0.17,,0.24,0.12,0.09,0.23,0.32,,0.29,,0.2,0.37,0.23,0.44,0.36,0.17,0.36,0.43,0.35,0.14,0.29,0.33,0.17,0.11,0.18,,0.17,0.13,0.1,0.06,,0.32,,,0.09,0.16,0.22,0.23,,0.19,,,,0.11,0.05,0.19,0.2,0.39,0.09,0.31,0.24,0.2,0.14,0.08,0.05,0.11,0.03,0.08,0.1,0.16,0.41,,,0.28,0.03,0.12,0.04,0.17,0.49,0.17,0.07,0.11,0.17,0.22,0.11,0.23,0.14,0.21,0.07,0.68,0.15,0.13,,0.02,0.27,0.09,0.18,0.02,0.01,0.15,0.05,0.16,0.12,0.21,0.07,0.16,0.13,0.12,0.18,0.14,0.06,0.05,0.36,0.05,0.06,0.16,0.19,0.32,,0.2,,,,,,,0.38,0.1,0.6,0.29,0.44,0.24,0.35,0.09,0.98,0.4,0.41,0.09,1.09,0.13,2.01,0.15,0.74,0.23,0.65,0.55,0.29,0.97,1.03,0.14,0.27,,,0.13,0.26,0.63,,0.09,0.53,0.57,0.32,0.25,0.33,0.58,,,,0.06,0.31,,,,,,0.14,,,
江苏,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
