country,region,confirmed_infected,dead,recovered,timestamp
France,Guadeloupe,18.0,,1.0,2020-03-16
France,Guyane,11.0,,,2020-03-16
France,Hauts-de-France,587.0,39.0,,2020-03-16
France,La Réunion,9.0,,,2020-03-16
France,Martinique,16.0,,1.0,2020-03-16
France,Mayotte,1.0,,,2020-03-16
France,Normandie,156.0,,,2020-03-16
France,Nouvelle-Aquitaine,179.0,2.0,,2020-03-16
France,Occitanie,284.0,3.0,23.0,2020-03-16
France,Pays de la Loire,109.0,0.0,,2020-03-16
France,Provence-Alpes-Côte d'Azur,405.0,,,2020-03-16
France,Île-de-France,1762.0,,,2020-03-16
France,Auvergne-Rhône-Alpes,710.0,24.0,,2020-03-17
France,Bourgogne-Franche-Comté,549.0,10.0,31.0,2020-03-17
France,Bretagne,247.0,3.0,,2020-03-17
France,Centre-Val de Loire,103.0,1.0,,2020-03-17
France,Corse,145.0,,,2020-03-17
France,Grand Est,1820.0,61.0,,2020-03-17
France,Guadeloupe,27.0,,2.0,2020-03-17
France,Guyane,11.0,,,2020-03-17
France,Hauts-de-France,613.0,46.0,,2020-03-17
France,La Réunion,12.0,,,2020-03-17
France,Martinique,19.0,,,2020-03-17
France,Mayotte,3.0,,,2020-03-17
France,Normandie,174.0,,,2020-03-17
France,Nouvelle-Aquitaine,207.0,2.0,,2020-03-17
France,Occitanie,313.0,5.0,32.0,2020-03-17
France,Pays de la Loire,126.0,1.0,13.0,2020-03-17
France,Provence-Alpes-Côte d'Azur,481.0,4.0,22.0,2020-03-17
France,Île-de-France,2177.0,,,2020-03-17
France,Auvergne-Rhône-Alpes,858.0,27.0,35.0,2020-03-18
France,Bourgogne-Franche-Comté,593.0,20.0,43.0,2020-03-18
France,Bretagne,273.0,7.0,25.0,2020-03-18
France,Centre-Val de Loire,128.0,1.0,5.0,2020-03-18
France,Corse,152.0,0.0,0.0,2020-03-18
France,Grand Est,2163.0,120.0,204.0,2020-03-18
France,Guadeloupe,33.0,0.0,0.0,2020-03-18
France,Guyane,15.0,0.0,0.0,2020-03-18
France,Hauts-de-France,668.0,55.0,87.0,2020-03-18
France,La Réunion,14.0,0.0,2.0,2020-03-18
France,Martinique,23.0,1.0,5.0,2020-03-18
France,Mayotte,3.0,0.0,0.0,2020-03-18
France,Normandie,208.0,3.0,4.0,2020-03-18
France,Nouvelle-Aquitaine,242.0,2.0,12.0,2020-03-18
France,Occitanie,389.0,10.0,39.0,2020-03-18
France,Pays de la Loire,128.0,1.0,13.0,2020-03-18
France,Provence-Alpes-Côte d'Azur,574.0,7.0,33.0,2020-03-18
France,Île-de-France,2693.0,36.0,294.0,2020-03-18
France,Auvergne-Rhône-Alpes,1014.0,39.0,79.0,2020-03-19
France,Bourgogne-Franche-Comté,696.0,23.0,60.0,2020-03-19
France,Bretagne,297.0,10.0,26.0,2020-03-19
France,Centre-Val de Loire,157.0,1.0,10.0,2020-03-19
France,Corse,164.0,1.0,0.0,2020-03-19
France,Grand Est,2643.0,148.0,300.0,2020-03-19
France,Guadeloupe,45.0,0.0,3.0,2020-03-19
France,Guyane,15.0,0.0,0.0,2020-03-19
France,Hauts-de-France,719.0,69.0,105.0,2020-03-19
France,La Réunion,19.0,0.0,2.0,2020-03-19
France,Martinique,32.0,1.0,7.0,2020-03-19
France,Mayotte,6.0,0.0,0.0,2020-03-19
France,Normandie,241.0,5.0,6.0,2020-03-19
France,Nouvelle-Aquitaine,305.0,3.0,11.0,2020-03-19
France,Occitanie,472.0,17.0,62.0,2020-03-19
France,Pays de la Loire,160.0,3.0,23.0,2020-03-19
France,Provence-Alpes-Côte d'Azur,693.0,9.0,44.0,2020-03-19
France,Île-de-France,3384.0,56.0,360.0,2020-03-19
France,Auvergne-Rhône-Alpes,1101.0,33.0,87.0,2020-03-20
France,Bourgogne-Franche-Comté,770.0,28.0,73.0,2020-03-20
France,Bretagne,346.0,12.0,27.0,2020-03-20
France,Centre-Val de Loire,219.0,2.0,13.0,2020-03-20
France,Corse,168.0,3.0,14.0,2020-03-20
France,Grand Est,3006.0,183.0,352.0,2020-03-20
France,Guadeloupe,51.0,1.0,4.0,2020-03-20
France,Guyane,18.0,0.0,0.0,2020-03-20
France,Hauts-de-France,759.0,81.0,136.0,2020-03-20
France,La Réunion,38.0,0.0,2.0,2020-03-20
France,Martinique,35.0,1.0,7.0,2020-03-20
France,Mayotte,7.0,0.0,1.0,2020-03-20
France,Normandie,287.0,7.0,13.0,2020-03-20
France,Nouvelle-Aquitaine,432.0,4.0,15.0,2020-03-20
France,Occitanie,537.0,23.0,67.0,2020-03-20
France,Pays de la Loire,190.0,3.0,25.0,2020-03-20
France,Provence-Alpes-Côte d'Azur,826.0,11.0,59.0,2020-03-20
France,Île-de-France,3818.0,99.0,484.0,2020-03-20
France,Auvergne-Rhône-Alpes,1266.0,57.0,88.0,2020-03-21
France,Bourgogne-Franche-Comté,903.0,36.0,79.0,2020-03-21
France,Bretagne,359.0,15.0,26.0,2020-03-21
France,Centre-Val de Loire,254.0,2.0,15.0,2020-03-21
France,Corse,173.0,4.0,14.0,2020-03-21
France,Grand Est,3089.0,230.0,435.0,2020-03-21
France,Guadeloupe,56.0,0.0,5.0,2020-03-21
France,Guyane,19.0,0.0,0.0,2020-03-21
France,Hauts-de-France,856.0,91.0,144.0,2020-03-21
France,La Réunion,47.0,0.0,2.0,2020-03-21
France,Martinique,37.0,1.0,5.0,2020-03-21
France,Mayotte,11.0,0.0,1.0,2020-03-21
France,Normandie,345.0,7.0,21.0,2020-03-21
France,Nouvelle-Aquitaine,521.0,7.0,28.0,2020-03-21
France,Occitanie,611.0,27.0,72.0,2020-03-21
France,Pays de la Loire,234.0,3.0,21.0,2020-03-21
France,Provence-Alpes-Côte d'Azur,1041.0,13.0,75.0,2020-03-21
France,Île-de-France,4695.0,122.0,545.0,2020-03-21
France,Auvergne-Rhône-Alpes,1431.0,72.0,106.0,2020-03-22
France,Bourgogne-Franche-Comté,1178.0,51.0,100.0,2020-03-22
France,Bretagne,446.0,17.0,32.0,2020-03-22
France,Centre-Val de Loire,291.0,3.0,21.0,2020-03-22
France,Corse,183.0,6.0,13.0,2020-03-22
France,Grand Est,3395.0,252.0,370.0,2020-03-22
France,Guadeloupe,58.0,0.0,6.0,2020-03-22
France,Guyane,20.0,0.0,0.0,2020-03-22
France,Hauts-de-France,943.0,97.0,151.0,2020-03-22
France,La Réunion,64.0,0.0,2.0,2020-03-22
France,Martinique,44.0,1.0,5.0,2020-03-22
France,Mayotte,14.0,0.0,1.0,2020-03-22
France,Normandie,462.0,9.0,25.0,2020-03-22
France,Nouvelle-Aquitaine,612.0,8.0,40.0,2020-03-22
France,Occitanie,671.0,30.0,86.0,2020-03-22
France,Pays de la Loire,270.0,4.0,25.0,2020-03-22
France,Provence-Alpes-Côte d'Azur,1372.0,15.0,85.0,2020-03-22
France,Île-de-France,5283.0,140.0,640.0,2020-03-22
France,Auvergne-Rhône-Alpes,1738.0,85.0,157.0,2020-03-23
France,Bourgogne-Franche-Comté,1347.0,62.0,115.0,2020-03-23
France,Bretagne,490.0,23.0,31.0,2020-03-23
France,Centre-Val de Loire,361.0,8.0,38.0,2020-03-23
France,Corse,203.0,11.0,9.0,2020-03-23
France,Grand Est,4256.0,335.0,526.0,2020-03-23
France,Guadeloupe,62.0,0.0,6.0,2020-03-23
France,Guyane,23.0,0.0,0.0,2020-03-23
France,Hauts-de-France,1287.0,108.0,187.0,2020-03-23
France,La Réunion,71.0,0.0,2.0,2020-03-23
France,Martinique,53.0,1.0,7.0,2020-03-23
France,Mayotte,24.0,0.0,0.0,2020-03-23
France,Normandie,511.0,10.0,33.0,2020-03-23
France,Nouvelle-Aquitaine,676.0,13.0,47.0,2020-03-23
France,Occitanie,781.0,32.0,101.0,2020-03-23
France,Pays de la Loire,293.0,10.0,51.0,2020-03-23
France,Provence-Alpes-Côte d'Azur,1510.0,20.0,113.0,2020-03-23
