-5.388159060803247025e-01,-5.388159060803247025e-01,-5.388159060803247025e-01,-5.388159060803247025e-01,-5.388159060803247025e-01,8.980265101338745781e-01,2.334868926348073970e+00,-5.388159060803247025e-01,3.067088379076453464e+01,1.174984209615962385e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.750000000000000000e-01,6.959705453537526898e-01
-7.293249574894727916e-01,-7.293249574894727916e-01,-7.293249574894727916e-01,-7.293249574894727916e-01,4.375949744936836749e-01,1.604514906476840252e+00,-7.293249574894727916e-01,1.604514906476840252e+00,3.067088379076453464e+01,1.174984209615962385e+02,0.000000000000000000e+00,0.000000000000000000e+00,6.250000000000000000e-01,8.569568250501304885e-01
-7.293249574894727916e-01,-7.293249574894727916e-01,-7.293249574894727916e-01,4.375949744936836749e-01,1.604514906476840252e+00,-7.293249574894727916e-01,1.604514906476840252e+00,-7.293249574894727916e-01,3.067088379076453464e+01,1.174984209615962385e+02,0.000000000000000000e+00,0.000000000000000000e+00,6.250000000000000000e-01,8.569568250501304885e-01
-8.250286473253901631e-01,-8.250286473253901631e-01,-9.166984970282113232e-02,6.416889479197479540e-01,-8.250286473253901631e-01,6.416889479197479540e-01,-8.250286473253901631e-01,2.108406543164885960e+00,3.067088379076453464e+01,1.174984209615962385e+02,1.000000000000000000e+00,0.000000000000000000e+00,1.125000000000000000e+00,1.363589014329464222e+00
-9.622504486493762554e-01,-1.924500897298752622e-01,5.773502691896257311e-01,-9.622504486493762554e-01,5.773502691896257311e-01,-9.622504486493762554e-01,2.116950987028627829e+00,-1.924500897298752622e-01,3.067088379076453464e+01,1.174984209615962385e+02,1.000000000000000000e+00,0.000000000000000000e+00,1.250000000000000000e+00,1.299038105676658006e+00
-1.924500897298752622e-01,5.773502691896257311e-01,-9.622504486493762554e-01,5.773502691896257311e-01,-9.622504486493762554e-01,2.116950987028627829e+00,-1.924500897298752622e-01,-9.622504486493762554e-01,3.067088379076453464e+01,1.174984209615962385e+02,1.000000000000000000e+00,0.000000000000000000e+00,1.250000000000000000e+00,1.299038105676658006e+00
6.416889479197479540e-01,-8.250286473253901631e-01,6.416889479197479540e-01,-8.250286473253901631e-01,2.108406543164885960e+00,-9.166984970282113232e-02,-8.250286473253901631e-01,-8.250286473253901631e-01,3.067088379076453464e+01,1.174984209615962385e+02,1.000000000000000000e+00,0.000000000000000000e+00,1.125000000000000000e+00,1.363589014329464222e+00
-6.416889479197479540e-01,8.250286473253901631e-01,-6.416889479197479540e-01,2.291746242570528391e+00,9.166984970282113232e-02,-6.416889479197479540e-01,-6.416889479197479540e-01,-6.416889479197479540e-01,3.067088379076453464e+01,1.174984209615962385e+02,1.000000000000000000e+00,0.000000000000000000e+00,8.750000000000000000e-01,1.363589014329464222e+00
7.559289460184543952e-01,-7.559289460184543952e-01,2.267786838055363408e+00,0.000000000000000000e+00,-7.559289460184543952e-01,-7.559289460184543952e-01,-7.559289460184543952e-01,0.000000000000000000e+00,3.067088379076453464e+01,1.174984209615962385e+02,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.322875655532295358e+00
-7.745966692414834043e-01,1.979524821394901934e+00,-8.606629658238704184e-02,-7.745966692414834043e-01,-7.745966692414834043e-01,-7.745966692414834043e-01,-8.606629658238704184e-02,1.290994448735805600e+00,3.067088379076453464e+01,1.174984209615962385e+02,3.000000000000000000e+00,0.000000000000000000e+00,1.125000000000000000e+00,1.452368754827781272e+00
1.979524821394901934e+00,-8.606629658238704184e-02,-7.745966692414834043e-01,-7.745966692414834043e-01,-7.745966692414834043e-01,-8.606629658238704184e-02,1.290994448735805600e+00,-7.745966692414834043e-01,3.067088379076453464e+01,1.174984209615962385e+02,3.000000000000000000e+00,0.000000000000000000e+00,1.125000000000000000e+00,1.452368754827781272e+00
2.581988897471610978e-01,-7.745966692414834043e-01,-7.745966692414834043e-01,-7.745966692414834043e-01,2.581988897471610978e-01,2.323790007724450213e+00,-7.745966692414834043e-01,2.581988897471610978e-01,3.067088379076453464e+01,1.174984209615962385e+02,2.000000000000000000e+00,0.000000000000000000e+00,7.500000000000000000e-01,9.682458365518542553e-01
-6.299407883487120330e-01,-6.299407883487120330e-01,-6.299407883487120330e-01,3.779644730092271976e-01,2.393774995725105548e+00,-6.299407883487120330e-01,3.779644730092271976e-01,-6.299407883487120330e-01,3.067088379076453464e+01,1.174984209615962385e+02,2.000000000000000000e+00,0.000000000000000000e+00,6.250000000000000000e-01,9.921567416492215186e-01
-7.745966692414834043e-01,-7.745966692414834043e-01,2.581988897471610978e-01,2.323790007724450213e+00,-7.745966692414834043e-01,2.581988897471610978e-01,-7.745966692414834043e-01,2.581988897471610978e-01,3.067088379076453464e+01,1.174984209615962385e+02,3.000000000000000000e+00,0.000000000000000000e+00,7.500000000000000000e-01,9.682458365518542553e-01
-7.745966692414834043e-01,2.581988897471610978e-01,2.323790007724450213e+00,-7.745966692414834043e-01,2.581988897471610978e-01,-7.745966692414834043e-01,2.581988897471610978e-01,-7.745966692414834043e-01,3.067088379076453464e+01,1.174984209615962385e+02,3.000000000000000000e+00,0.000000000000000000e+00,7.500000000000000000e-01,9.682458365518542553e-01
2.581988897471610978e-01,2.323790007724450213e+00,-7.745966692414834043e-01,2.581988897471610978e-01,-7.745966692414834043e-01,2.581988897471610978e-01,-7.745966692414834043e-01,-7.745966692414834043e-01,3.067088379076453464e+01,1.174984209615962385e+02,5.000000000000000000e+00,0.000000000000000000e+00,7.500000000000000000e-01,9.682458365518542553e-01
2.393774995725105548e+00,-6.299407883487120330e-01,3.779644730092271976e-01,-6.299407883487120330e-01,3.779644730092271976e-01,-6.299407883487120330e-01,-6.299407883487120330e-01,-6.299407883487120330e-01,3.067088379076453464e+01,1.174984209615962385e+02,5.000000000000000000e+00,0.000000000000000000e+00,6.250000000000000000e-01,9.921567416492215186e-01
-5.773502691896258421e-01,1.732050807568877415e+00,-5.773502691896258421e-01,1.732050807568877415e+00,-5.773502691896258421e-01,-5.773502691896258421e-01,-5.773502691896258421e-01,-5.773502691896258421e-01,3.067088379076453464e+01,1.174984209615962385e+02,3.000000000000000000e+00,0.000000000000000000e+00,2.500000000000000000e-01,4.330127018922192983e-01
1.732050807568877415e+00,-5.773502691896258421e-01,1.732050807568877415e+00,-5.773502691896258421e-01,-5.773502691896258421e-01,-5.773502691896258421e-01,-5.773502691896258421e-01,-5.773502691896258421e-01,3.067088379076453464e+01,1.174984209615962385e+02,3.000000000000000000e+00,0.000000000000000000e+00,2.500000000000000000e-01,4.330127018922192983e-01
-3.779644730092271976e-01,2.645751311064590272e+00,-3.779644730092271976e-01,-3.779644730092271976e-01,-3.779644730092271976e-01,-3.779644730092271976e-01,-3.779644730092271976e-01,-3.779644730092271976e-01,3.067088379076453464e+01,1.174984209615962385e+02,4.000000000000000000e+00,0.000000000000000000e+00,1.250000000000000000e-01,3.307189138830738395e-01
